"","...1","ID.Ibex","Label","Response","FeatureMatch","Word1","Word2","WordPair","Conceptual","Valence","Category","Experiment"
"17187",247,"6129781ecb8007ce6248a915","control_MaxMismatch",53,"MaxMismatch","cherish","running","cherish-running","Syntactic","PositiveMismatch",NA,"Ex4: Syntactic (N v. V)"
"17188",248,"6129781ecb8007ce6248a915","control_Similar",99,"SimilarControl","end","finish","end-finish","Syntactic",NA,NA,"Ex4: Syntactic (N v. V)"
"17189",249,"6129781ecb8007ce6248a915","control_Dissimilar",0,"DissimilarControl","push","pull","push-pull","Syntactic",NA,NA,"Ex4: Syntactic (N v. V)"
"17190",250,"6129781ecb8007ce6248a915","test_ValenceMatch_Positive",78,"ValenceMatchingOnly","gratitude","admire","gratitude-admire","Syntactic","PositiveMatch",NA,"Ex4: Syntactic (N v. V)"
"17191",251,"6129781ecb8007ce6248a915","control_MaxMatch_Negative_Noun",52,"MaxMatch","garbage","mud","garbage-mud","Syntactic","NegativeMatch",NA,"Ex4: Syntactic (N v. V)"
"17192",252,"6129781ecb8007ce6248a915","control_Similar",99,"SimilarControl","help","assist","help-assist","Syntactic",NA,NA,"Ex4: Syntactic (N v. V)"
"17193",253,"6129781ecb8007ce6248a915","test_ConceptualMatch_Noun",52,"ConceptualMatchingOnly","inspiration","fireplace","inspiration-fireplace","Syntactic","PositiveMismatch",NA,"Ex4: Syntactic (N v. V)"
"17194",254,"6129781ecb8007ce6248a915","test_ValenceMatch_Negative",62,"ValenceMatchingOnly","stab","terror","stab-terror","Syntactic","NegativeMatch",NA,"Ex4: Syntactic (N v. V)"
"17195",255,"6129781ecb8007ce6248a915","test_ConceptualMatch_Verb",55,"ConceptualMatchingOnly","cherish","glisten","cherish-glisten","Syntactic","PositiveMismatch",NA,"Ex4: Syntactic (N v. V)"
"17196",256,"6129781ecb8007ce6248a915","control_Dissimilar",0,"DissimilarControl","begin","end","begin-end","Syntactic",NA,NA,"Ex4: Syntactic (N v. V)"
"17197",257,"6129781ecb8007ce6248a915","control_MaxMatch_Negative_Verb",77,"MaxMatch","criticize","exploit","criticize-exploit","Syntactic","NegativeMatch",NA,"Ex4: Syntactic (N v. V)"
"17198",258,"6129781ecb8007ce6248a915","control_MaxMatch_Positive_Noun",68,"MaxMatch","freedom","gratitude","freedom-gratitude","Syntactic","PositiveMatch",NA,"Ex4: Syntactic (N v. V)"
"17199",259,"6129781ecb8007ce6248a915","control_MaxMatch_Positive_Verb",60,"MaxMatch","admire","enlighten","admire-enlighten","Syntactic","PositiveMatch",NA,"Ex4: Syntactic (N v. V)"
"17200",260,"6129781ecb8007ce6248a915","control_MaxMismatch",53,"MaxMismatch","admire","eat","admire-eat","Syntactic","PositiveMismatch",NA,"Ex4: Syntactic (N v. V)"
"17201",326,"632f7bec7eb646908138c15c","control_Dissimilar",0,"DissimilarControl","arrive","leave","arrive-leave","Syntactic",NA,NA,"Ex4: Syntactic (N v. V)"
"17202",327,"632f7bec7eb646908138c15c","control_Similar",99,"SimilarControl","need","require","need-require","Syntactic",NA,NA,"Ex4: Syntactic (N v. V)"
"17203",328,"632f7bec7eb646908138c15c","control_MaxMatch_Negative_Noun",46,"MaxMatch","slave","anxiety","slave-anxiety","Syntactic","NegativeMatch",NA,"Ex4: Syntactic (N v. V)"
"17204",329,"632f7bec7eb646908138c15c","test_ValenceMatch_Negative",59,"ValenceMatchingOnly","writhe","failure","writhe-failure","Syntactic","NegativeMatch",NA,"Ex4: Syntactic (N v. V)"
"17205",330,"632f7bec7eb646908138c15c","control_MaxMismatch",59,"MaxMismatch","enlighten","eat","enlighten-eat","Syntactic","PositiveMismatch",NA,"Ex4: Syntactic (N v. V)"
"17206",331,"632f7bec7eb646908138c15c","control_MaxMatch_Positive_Verb",77,"MaxMatch","enlighten","fulfill","enlighten-fulfill","Syntactic","PositiveMatch",NA,"Ex4: Syntactic (N v. V)"
"17207",332,"632f7bec7eb646908138c15c","control_Dissimilar",0,"DissimilarControl","open","close","open-close","Syntactic",NA,NA,"Ex4: Syntactic (N v. V)"
"17208",333,"632f7bec7eb646908138c15c","control_MaxMatch_Negative_Verb",41,"MaxMatch","choke","criticize","choke-criticize","Syntactic","NegativeMatch",NA,"Ex4: Syntactic (N v. V)"
"17209",334,"632f7bec7eb646908138c15c","test_ValenceMatch_Positive",60,"ValenceMatchingOnly","compassion","imagine","compassion-imagine","Syntactic","PositiveMatch",NA,"Ex4: Syntactic (N v. V)"
"17210",335,"632f7bec7eb646908138c15c","control_Similar",93,"SimilarControl","begin","start","begin-start","Syntactic",NA,NA,"Ex4: Syntactic (N v. V)"
"17211",336,"632f7bec7eb646908138c15c","test_ConceptualMatch_Noun",69,"ConceptualMatchingOnly","freedom","home","freedom-home","Syntactic","PositiveMismatch",NA,"Ex4: Syntactic (N v. V)"
"17212",337,"632f7bec7eb646908138c15c","control_MaxMatch_Positive_Noun",55,"MaxMatch","freedom","kindness","freedom-kindness","Syntactic","PositiveMatch",NA,"Ex4: Syntactic (N v. V)"
"17213",338,"632f7bec7eb646908138c15c","test_ConceptualMatch_Verb",52,"ConceptualMatchingOnly","cherish","breathe","cherish-breathe","Syntactic","PositiveMismatch",NA,"Ex4: Syntactic (N v. V)"
"17214",339,"632f7bec7eb646908138c15c","control_Dissimilar",0,"DissimilarControl","come","go","come-go","Syntactic",NA,NA,"Ex4: Syntactic (N v. V)"
"17215",340,"632f7bec7eb646908138c15c","control_Similar",99,"SimilarControl","ask","inquire","ask-inquire","Syntactic",NA,NA,"Ex4: Syntactic (N v. V)"
"17216",341,"632f7bec7eb646908138c15c","control_MaxMatch_Negative_Noun",56,"MaxMatch","mud","anxiety","mud-anxiety","Syntactic","NegativeMatch",NA,"Ex4: Syntactic (N v. V)"
"17217",342,"632f7bec7eb646908138c15c","test_ValenceMatch_Negative",62,"ValenceMatchingOnly","choke","anxiety","choke-anxiety","Syntactic","NegativeMatch",NA,"Ex4: Syntactic (N v. V)"
"17218",343,"632f7bec7eb646908138c15c","control_MaxMismatch",56,"MaxMismatch","cherish","glisten","cherish-glisten","Syntactic","PositiveMismatch",NA,"Ex4: Syntactic (N v. V)"
"17219",344,"632f7bec7eb646908138c15c","control_MaxMatch_Positive_Verb",56,"MaxMatch","fulfill","imagine","fulfill-imagine","Syntactic","PositiveMatch",NA,"Ex4: Syntactic (N v. V)"
"17220",345,"632f7bec7eb646908138c15c","control_Dissimilar",0,"DissimilarControl","give","take","give-take","Syntactic",NA,NA,"Ex4: Syntactic (N v. V)"
"17221",346,"632f7bec7eb646908138c15c","control_MaxMatch_Negative_Verb",57,"MaxMatch","stab","exploit","stab-exploit","Syntactic","NegativeMatch",NA,"Ex4: Syntactic (N v. V)"
"17222",347,"632f7bec7eb646908138c15c","test_ValenceMatch_Positive",62,"ValenceMatchingOnly","gratitude","cherish","gratitude-cherish","Syntactic","PositiveMatch",NA,"Ex4: Syntactic (N v. V)"
"17223",348,"632f7bec7eb646908138c15c","control_Similar",99,"SimilarControl","buy","purchase","buy-purchase","Syntactic",NA,NA,"Ex4: Syntactic (N v. V)"
"17224",349,"632f7bec7eb646908138c15c","test_ConceptualMatch_Noun",45,"ConceptualMatchingOnly","kindness","beach","kindness-beach","Syntactic","PositiveMismatch",NA,"Ex4: Syntactic (N v. V)"
"17225",350,"632f7bec7eb646908138c15c","control_MaxMatch_Positive_Noun",53,"MaxMatch","freedom","gratitude","freedom-gratitude","Syntactic","PositiveMatch",NA,"Ex4: Syntactic (N v. V)"
"17226",351,"632f7bec7eb646908138c15c","test_ConceptualMatch_Verb",62,"ConceptualMatchingOnly","enlighten","glide","enlighten-glide","Syntactic","PositiveMismatch",NA,"Ex4: Syntactic (N v. V)"
"17227",352,"632f7bec7eb646908138c15c","control_Dissimilar",0,"DissimilarControl","add","remove","add-remove","Syntactic",NA,NA,"Ex4: Syntactic (N v. V)"
"17228",353,"632f7bec7eb646908138c15c","control_Similar",94,"SimilarControl","use","employ","use-employ","Syntactic",NA,NA,"Ex4: Syntactic (N v. V)"
"17229",354,"632f7bec7eb646908138c15c","control_MaxMatch_Negative_Noun",67,"MaxMatch","garbage","grief","garbage-grief","Syntactic","NegativeMatch",NA,"Ex4: Syntactic (N v. V)"
"17230",355,"632f7bec7eb646908138c15c","test_ValenceMatch_Negative",56,"ValenceMatchingOnly","fester","terror","fester-terror","Syntactic","NegativeMatch",NA,"Ex4: Syntactic (N v. V)"
"17231",356,"632f7bec7eb646908138c15c","control_MaxMismatch",47,"MaxMismatch","cherish","breathe","cherish-breathe","Syntactic","PositiveMismatch",NA,"Ex4: Syntactic (N v. V)"
"17232",357,"632f7bec7eb646908138c15c","control_MaxMatch_Positive_Verb",56,"MaxMatch","admire","fulfill","admire-fulfill","Syntactic","PositiveMatch",NA,"Ex4: Syntactic (N v. V)"
"17233",358,"632f7bec7eb646908138c15c","control_Dissimilar",0,"DissimilarControl","rise","fall","rise-fall","Syntactic",NA,NA,"Ex4: Syntactic (N v. V)"
"17234",359,"632f7bec7eb646908138c15c","control_MaxMatch_Negative_Verb",78,"MaxMatch","choke","stab","choke-stab","Syntactic","NegativeMatch",NA,"Ex4: Syntactic (N v. V)"
"17235",360,"632f7bec7eb646908138c15c","test_ValenceMatch_Positive",57,"ValenceMatchingOnly","freedom","enlighten","freedom-enlighten","Syntactic","PositiveMatch",NA,"Ex4: Syntactic (N v. V)"
"17236",361,"632f7bec7eb646908138c15c","control_Similar",88,"SimilarControl","show","display","show-display","Syntactic",NA,NA,"Ex4: Syntactic (N v. V)"
"17237",362,"632f7bec7eb646908138c15c","test_ConceptualMatch_Noun",46,"ConceptualMatchingOnly","inspiration","flowers","inspiration-flowers","Syntactic","PositiveMismatch",NA,"Ex4: Syntactic (N v. V)"
"17238",363,"632f7bec7eb646908138c15c","control_MaxMatch_Positive_Noun",72,"MaxMatch","gratitude","kindness","gratitude-kindness","Syntactic","PositiveMatch",NA,"Ex4: Syntactic (N v. V)"
"17239",364,"632f7bec7eb646908138c15c","test_ConceptualMatch_Verb",35,"ConceptualMatchingOnly","imagine","running","imagine-running","Syntactic","PositiveMismatch",NA,"Ex4: Syntactic (N v. V)"
"17240",365,"632f7bec7eb646908138c15c","control_Dissimilar",0,"DissimilarControl","push","pull","push-pull","Syntactic",NA,NA,"Ex4: Syntactic (N v. V)"
"17241",366,"632f7bec7eb646908138c15c","control_Similar",99,"SimilarControl","help","assist","help-assist","Syntactic",NA,NA,"Ex4: Syntactic (N v. V)"
"17242",367,"632f7bec7eb646908138c15c","control_MaxMatch_Negative_Noun",63,"MaxMatch","terror","grief","terror-grief","Syntactic","NegativeMatch",NA,"Ex4: Syntactic (N v. V)"
"17243",368,"632f7bec7eb646908138c15c","test_ValenceMatch_Negative",40,"ValenceMatchingOnly","stab","hatred","stab-hatred","Syntactic","NegativeMatch",NA,"Ex4: Syntactic (N v. V)"
"17244",369,"632f7bec7eb646908138c15c","control_MaxMismatch",26,"MaxMismatch","imagine","running","imagine-running","Syntactic","PositiveMismatch",NA,"Ex4: Syntactic (N v. V)"
"17245",370,"632f7bec7eb646908138c15c","control_MaxMatch_Positive_Verb",55,"MaxMatch","cherish","fulfill","cherish-fulfill","Syntactic","PositiveMatch",NA,"Ex4: Syntactic (N v. V)"
"17246",371,"632f7bec7eb646908138c15c","control_Dissimilar",0,"DissimilarControl","enter","exit","enter-exit","Syntactic",NA,NA,"Ex4: Syntactic (N v. V)"
"17247",372,"632f7bec7eb646908138c15c","control_MaxMatch_Negative_Verb",54,"MaxMatch","fester","writhe","fester-writhe","Syntactic","NegativeMatch",NA,"Ex4: Syntactic (N v. V)"
"17248",373,"632f7bec7eb646908138c15c","test_ValenceMatch_Positive",53,"ValenceMatchingOnly","freedom","imagine","freedom-imagine","Syntactic","PositiveMatch",NA,"Ex4: Syntactic (N v. V)"
"17249",374,"632f7bec7eb646908138c15c","control_Similar",86,"SimilarControl","get","obtain","get-obtain","Syntactic",NA,NA,"Ex4: Syntactic (N v. V)"
"17250",375,"632f7bec7eb646908138c15c","test_ConceptualMatch_Noun",58,"ConceptualMatchingOnly","kindness","home","kindness-home","Syntactic","PositiveMismatch",NA,"Ex4: Syntactic (N v. V)"
"17251",376,"632f7bec7eb646908138c15c","control_MaxMatch_Positive_Noun",46,"MaxMatch","compassion","freedom","compassion-freedom","Syntactic","PositiveMatch",NA,"Ex4: Syntactic (N v. V)"
"17252",377,"632f7bec7eb646908138c15c","test_ConceptualMatch_Verb",19,"ConceptualMatchingOnly","cherish","running","cherish-running","Syntactic","PositiveMismatch",NA,"Ex4: Syntactic (N v. V)"
"17253",378,"632f7bec7eb646908138c15c","control_Dissimilar",0,"DissimilarControl","begin","end","begin-end","Syntactic",NA,NA,"Ex4: Syntactic (N v. V)"
"17254",379,"632f7bec7eb646908138c15c","control_Similar",99,"SimilarControl","speak","talk","speak-talk","Syntactic",NA,NA,"Ex4: Syntactic (N v. V)"
"17255",380,"632f7bec7eb646908138c15c","control_MaxMatch_Negative_Noun",54,"MaxMatch","terror","failure","terror-failure","Syntactic","NegativeMatch",NA,"Ex4: Syntactic (N v. V)"
"17256",381,"632f7bec7eb646908138c15c","test_ValenceMatch_Negative",54,"ValenceMatchingOnly","bleed","anxiety","bleed-anxiety","Syntactic","NegativeMatch",NA,"Ex4: Syntactic (N v. V)"
"17257",382,"632f7bec7eb646908138c15c","control_MaxMismatch",65,"MaxMismatch","enlighten","breathe","enlighten-breathe","Syntactic","PositiveMismatch",NA,"Ex4: Syntactic (N v. V)"
"17258",383,"632f7bec7eb646908138c15c","control_MaxMatch_Positive_Verb",54,"MaxMatch","cherish","enlighten","cherish-enlighten","Syntactic","PositiveMatch",NA,"Ex4: Syntactic (N v. V)"
"17259",384,"632f7bec7eb646908138c15c","control_Dissimilar",0,"DissimilarControl","increase","decrease","increase-decrease","Syntactic",NA,NA,"Ex4: Syntactic (N v. V)"
"17260",385,"632f7bec7eb646908138c15c","control_MaxMatch_Negative_Verb",27,"MaxMatch","bleed","befall","bleed-befall","Syntactic","NegativeMatch",NA,"Ex4: Syntactic (N v. V)"
"17261",386,"632f7bec7eb646908138c15c","test_ValenceMatch_Positive",56,"ValenceMatchingOnly","compassion","admire","compassion-admire","Syntactic","PositiveMatch",NA,"Ex4: Syntactic (N v. V)"
"17262",387,"632f7bec7eb646908138c15c","control_Similar",99,"SimilarControl","end","finish","end-finish","Syntactic",NA,NA,"Ex4: Syntactic (N v. V)"
"17263",388,"632f7bec7eb646908138c15c","test_ConceptualMatch_Noun",20,"ConceptualMatchingOnly","gratitude","chocolate","gratitude-chocolate","Syntactic","PositiveMismatch",NA,"Ex4: Syntactic (N v. V)"
"17264",389,"632f7bec7eb646908138c15c","control_MaxMatch_Positive_Noun",57,"MaxMatch","freedom","inspiration","freedom-inspiration","Syntactic","PositiveMatch",NA,"Ex4: Syntactic (N v. V)"
"17265",390,"632f7bec7eb646908138c15c","test_ConceptualMatch_Verb",40,"ConceptualMatchingOnly","imagine","glisten","imagine-glisten","Syntactic","PositiveMismatch",NA,"Ex4: Syntactic (N v. V)"
"17266",391,"5de5538f8fde1c4dbc951498","control_Similar",99,"SimilarControl","speak","talk","speak-talk","Syntactic",NA,NA,"Ex4: Syntactic (N v. V)"
"17267",392,"5de5538f8fde1c4dbc951498","control_Dissimilar",0,"DissimilarControl","push","pull","push-pull","Syntactic",NA,NA,"Ex4: Syntactic (N v. V)"
"17268",393,"5de5538f8fde1c4dbc951498","control_MaxMatch_Negative_Verb",0,"MaxMatch","stab","obsess","stab-obsess","Syntactic","NegativeMatch",NA,"Ex4: Syntactic (N v. V)"
"17269",394,"5de5538f8fde1c4dbc951498","test_ConceptualMatch_Verb",0,"ConceptualMatchingOnly","admire","breathe","admire-breathe","Syntactic","PositiveMismatch",NA,"Ex4: Syntactic (N v. V)"
"17270",395,"5de5538f8fde1c4dbc951498","control_MaxMismatch",0,"MaxMismatch","cherish","fireplace","cherish-fireplace","Syntactic","PositiveMismatch",NA,"Ex4: Syntactic (N v. V)"
"17271",396,"5de5538f8fde1c4dbc951498","control_Similar",85,"SimilarControl","show","display","show-display","Syntactic",NA,NA,"Ex4: Syntactic (N v. V)"
"17272",397,"5de5538f8fde1c4dbc951498","control_MaxMatch_Negative_Noun",0,"MaxMatch","garbage","terror","garbage-terror","Syntactic","NegativeMatch",NA,"Ex4: Syntactic (N v. V)"
"17273",398,"5de5538f8fde1c4dbc951498","control_MaxMatch_Positive_Verb",57,"MaxMatch","cherish","fulfill","cherish-fulfill","Syntactic","PositiveMatch",NA,"Ex4: Syntactic (N v. V)"
"17274",399,"5de5538f8fde1c4dbc951498","test_ValenceMatch_Positive",61,"ValenceMatchingOnly","compassion","fulfill","compassion-fulfill","Syntactic","PositiveMatch",NA,"Ex4: Syntactic (N v. V)"
"17275",400,"5de5538f8fde1c4dbc951498","control_MaxMatch_Positive_Noun",56,"MaxMatch","freedom","inspiration","freedom-inspiration","Syntactic","PositiveMatch",NA,"Ex4: Syntactic (N v. V)"
"17276",401,"5de5538f8fde1c4dbc951498","test_ConceptualMatch_Noun",0,"ConceptualMatchingOnly","freedom","fireplace","freedom-fireplace","Syntactic","PositiveMismatch",NA,"Ex4: Syntactic (N v. V)"
"17277",402,"5de5538f8fde1c4dbc951498","test_ValenceMatch_Negative",28,"ValenceMatchingOnly","writhe","failure","writhe-failure","Syntactic","NegativeMatch",NA,"Ex4: Syntactic (N v. V)"
"17278",403,"5de5538f8fde1c4dbc951498","control_Dissimilar",0,"DissimilarControl","enter","exit","enter-exit","Syntactic",NA,NA,"Ex4: Syntactic (N v. V)"
"17279",404,"5de5538f8fde1c4dbc951498","control_Similar",99,"SimilarControl","get","obtain","get-obtain","Syntactic",NA,NA,"Ex4: Syntactic (N v. V)"
"17280",405,"5de5538f8fde1c4dbc951498","control_Dissimilar",0,"DissimilarControl","open","close","open-close","Syntactic",NA,NA,"Ex4: Syntactic (N v. V)"
"17281",406,"5de5538f8fde1c4dbc951498","control_MaxMatch_Negative_Verb",0,"MaxMatch","bleed","obsess","bleed-obsess","Syntactic","NegativeMatch",NA,"Ex4: Syntactic (N v. V)"
"17282",407,"5de5538f8fde1c4dbc951498","test_ConceptualMatch_Verb",0,"ConceptualMatchingOnly","imagine","glisten","imagine-glisten","Syntactic","PositiveMismatch",NA,"Ex4: Syntactic (N v. V)"
"17283",408,"5de5538f8fde1c4dbc951498","control_MaxMismatch",0,"MaxMismatch","imagine","breathe","imagine-breathe","Syntactic","PositiveMismatch",NA,"Ex4: Syntactic (N v. V)"
"17284",409,"5de5538f8fde1c4dbc951498","control_Similar",99,"SimilarControl","ask","inquire","ask-inquire","Syntactic",NA,NA,"Ex4: Syntactic (N v. V)"
"17285",410,"5de5538f8fde1c4dbc951498","control_MaxMatch_Negative_Noun",78,"MaxMatch","anxiety","grief","anxiety-grief","Syntactic","NegativeMatch",NA,"Ex4: Syntactic (N v. V)"
"17286",411,"5de5538f8fde1c4dbc951498","control_MaxMatch_Positive_Verb",73,"MaxMatch","admire","cherish","admire-cherish","Syntactic","PositiveMatch",NA,"Ex4: Syntactic (N v. V)"
"17287",412,"5de5538f8fde1c4dbc951498","test_ValenceMatch_Positive",43,"ValenceMatchingOnly","inspiration","cherish","inspiration-cherish","Syntactic","PositiveMatch",NA,"Ex4: Syntactic (N v. V)"
"17288",413,"5de5538f8fde1c4dbc951498","control_MaxMatch_Positive_Noun",66,"MaxMatch","gratitude","kindness","gratitude-kindness","Syntactic","PositiveMatch",NA,"Ex4: Syntactic (N v. V)"
"17289",414,"5de5538f8fde1c4dbc951498","test_ConceptualMatch_Noun",0,"ConceptualMatchingOnly","kindness","fireplace","kindness-fireplace","Syntactic","PositiveMismatch",NA,"Ex4: Syntactic (N v. V)"
"17290",415,"5de5538f8fde1c4dbc951498","test_ValenceMatch_Negative",61,"ValenceMatchingOnly","fester","hatred","fester-hatred","Syntactic","NegativeMatch",NA,"Ex4: Syntactic (N v. V)"
"17291",416,"5de5538f8fde1c4dbc951498","control_Dissimilar",0,"DissimilarControl","increase","decrease","increase-decrease","Syntactic",NA,NA,"Ex4: Syntactic (N v. V)"
"17292",417,"5de5538f8fde1c4dbc951498","control_Similar",57,"SimilarControl","use","employ","use-employ","Syntactic",NA,NA,"Ex4: Syntactic (N v. V)"
"17293",418,"5de5538f8fde1c4dbc951498","control_Dissimilar",0,"DissimilarControl","begin","end","begin-end","Syntactic",NA,NA,"Ex4: Syntactic (N v. V)"
"17294",419,"5de5538f8fde1c4dbc951498","control_MaxMatch_Negative_Verb",34,"MaxMatch","stab","befall","stab-befall","Syntactic","NegativeMatch",NA,"Ex4: Syntactic (N v. V)"
"17295",420,"5de5538f8fde1c4dbc951498","test_ConceptualMatch_Verb",0,"ConceptualMatchingOnly","imagine","eat","imagine-eat","Syntactic","PositiveMismatch",NA,"Ex4: Syntactic (N v. V)"
"17296",421,"5de5538f8fde1c4dbc951498","control_MaxMismatch",43,"MaxMismatch","admire","glisten","admire-glisten","Syntactic","PositiveMismatch",NA,"Ex4: Syntactic (N v. V)"
"17297",422,"5de5538f8fde1c4dbc951498","control_Similar",99,"SimilarControl","end","finish","end-finish","Syntactic",NA,NA,"Ex4: Syntactic (N v. V)"
"17298",423,"5de5538f8fde1c4dbc951498","control_MaxMatch_Negative_Noun",21,"MaxMatch","toxin","terror","toxin-terror","Syntactic","NegativeMatch",NA,"Ex4: Syntactic (N v. V)"
"17299",424,"5de5538f8fde1c4dbc951498","control_MaxMatch_Positive_Verb",39,"MaxMatch","admire","enlighten","admire-enlighten","Syntactic","PositiveMatch",NA,"Ex4: Syntactic (N v. V)"
